owner,name,sshUrl,url,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,title,number,state,draft,files,createdAt,publishedAt,mergedAt,closedAt,groupId,artifactId,version
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,develop,refs/heads/,zhangjidi2016/rocketmq,fix_boardcast_consume_status,refs/heads/,[ISSUE #4487]The trackType is wrong when the consumer in broadcasting subscription.,4488,OPEN,False,5,2022-06-20,2022-06-20,,,org.apache.rocketmq,rocketmq-tools,5.0.0-SNAPSHOT
apache,rocketmq,ssh://git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,apache/rocketmq,5.0.0-beta,refs/heads/,complone/rocketmq,concurrent-improve,refs/heads/,[iSSUE-4256] Concurrent execution of methods that support DefaultMQAdminExtImpl,4393,OPEN,True,5,2022-05-29,2022-05-29,,,org.apache.rocketmq,rocketmq-tools,5.0.0-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,trancexpress/guice,1510,refs/heads/,Prevent endless loop in lock cycle detection #1510,1635,OPEN,False,1,2022-06-10,2022-06-10,,,com.google.inject,guice,5.1.1-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,PaulFridrick/guice,fix-recursive-load,refs/heads/,"Prevent deadlock on ""waitForValue""",1633,OPEN,False,3,2022-06-02,2022-06-02,,,com.google.inject,guice,5.1.1-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,Scout7777/guice,hh,refs/heads/,fix,1632,OPEN,False,5,2022-05-29,2022-05-29,,,com.google.inject,guice,5.1.1-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,hgschmie/guice,jakarta-guice,refs/heads/,Add JEE (jakarta.inject) support to Guice,1630,OPEN,False,100,2022-05-17,2022-05-17,,,com.google.inject,guice,5.1.1-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,Scout7777/guice,h,refs/heads/,commit: new,1627,OPEN,False,3,2022-04-24,2022-04-24,,,com.google.inject,guice,5.1.1-SNAPSHOT
google,guice,ssh://git@github.com:google/guice.git,https://github.com/google/guice,google/guice,master,refs/heads/,hgschmie/guice,jakarta-guice,refs/heads/,Add JEE (jakarta.inject) support to Guice,1630,OPEN,False,100,2022-05-17,2022-05-17,,,com.google.inject.extensions,guice-assistedinject,5.1.1-SNAPSHOT
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,liufeiyu1002/Sentinel,support_spring_mvc_async_requests,refs/heads/,fix(#2716) Support Spring MVC asynchronous requests,2810,OPEN,False,3,2022-08-03,2022-08-03,,,com.alibaba.csp,sentinel-spring-webmvc-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,liufeiyu1002/Sentinel,suppport_springmvc_controlleradvice,refs/heads/,fix(#2461) 修复 springmvc 在controllerAdvice 捕获异常以后导致异常数计算不准,2809,OPEN,False,5,2022-08-03,2022-08-03,,,com.alibaba.csp,sentinel-spring-webmvc-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,howiekang/Sentinel,master,refs/heads/,"Support Spring MVC asynchronous requests, fix #2716",2795,OPEN,False,1,2022-07-22,2022-07-22,,,com.alibaba.csp,sentinel-spring-webmvc-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,icodening/Sentinel,bugfix-asyncmvc,refs/heads/,bugfix: support async for spring mvc,2700,OPEN,False,1,2022-04-29,2022-04-29,,,com.alibaba.csp,sentinel-spring-webmvc-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,liufeiyu1002/Sentinel,support_spring_mvc_async_requests,refs/heads/,fix(#2716) Support Spring MVC asynchronous requests,2810,OPEN,False,3,2022-08-03,2022-08-03,,,com.alibaba.csp,sentinel-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,liufeiyu1002/Sentinel,suppport_springmvc_controlleradvice,refs/heads/,fix(#2461) 修复 springmvc 在controllerAdvice 捕获异常以后导致异常数计算不准,2809,OPEN,False,5,2022-08-03,2022-08-03,,,com.alibaba.csp,sentinel-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,howiekang/Sentinel,master,refs/heads/,"Support Spring MVC asynchronous requests, fix #2716",2795,OPEN,False,1,2022-07-22,2022-07-22,,,com.alibaba.csp,sentinel-adapter,1.8.4
alibaba,Sentinel,ssh://git@github.com:alibaba/Sentinel.git,https://github.com/alibaba/Sentinel,alibaba/Sentinel,master,refs/heads/,icodening/Sentinel,bugfix-asyncmvc,refs/heads/,bugfix: support async for spring mvc,2700,OPEN,False,1,2022-04-29,2022-04-29,,,com.alibaba.csp,sentinel-adapter,1.8.4
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,nielspardon/jsonschema2pojo,better-builder,refs/heads/,Cast parent builder to this builder return type,1416,OPEN,False,2,2022-07-15,2022-07-15,,,org.jsonschema2pojo,jsonschema2pojo-core,1.1.3-SNAPSHOT
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,nielspardon/jsonschema2pojo,custom-resolver,refs/heads/,Support customContentResolver,1415,OPEN,False,15,2022-07-12,2022-07-12,,,org.jsonschema2pojo,jsonschema2pojo-core,1.1.3-SNAPSHOT
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,maxandersen/jsonschema2pojo,stdin,refs/heads/,Support - as reading from input stream,1406,OPEN,False,3,2022-05-15,2022-05-15,,,org.jsonschema2pojo,jsonschema2pojo-core,1.1.3-SNAPSHOT
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,josejulio/jsonschema2pojo,issue-1396,refs/heads/,Adds builder method when using innerBuilder,1401,OPEN,False,2,2022-05-05,2022-05-05,,,org.jsonschema2pojo,jsonschema2pojo-core,1.1.3-SNAPSHOT
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,nielspardon/jsonschema2pojo,custom-resolver,refs/heads/,Support customContentResolver,1415,OPEN,False,15,2022-07-12,2022-07-12,,,org.jsonschema2pojo,jsonschema2pojo-ant,1.1.3-SNAPSHOT
joelittlejohn,jsonschema2pojo,ssh://git@github.com:joelittlejohn/jsonschema2pojo.git,https://github.com/joelittlejohn/jsonschema2pojo,joelittlejohn/jsonschema2pojo,master,refs/heads/,nielspardon/jsonschema2pojo,custom-resolver,refs/heads/,Support customContentResolver,1415,OPEN,False,15,2022-07-12,2022-07-12,,,org.jsonschema2pojo,jsonschema2pojo-maven-plugin,1.1.3-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,swapsmagic/presto,disagg_not_allow_heartbeat,refs/heads/,Removing coordinator consistency check for getResourceGroupInfo endpoint,18141,OPEN,False,1,2022-08-03,2022-08-03,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,harshjk/presto,patch-1,refs/heads/,Add TOP_N_VALUES/TOP_N_KEYS udfs for maps,18129,OPEN,False,1,2022-07-31,2022-07-31,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,Ayan07/presto,column_masking_ranger,refs/heads/,Implement  column masking in RangerBasedAccessControl,18119,OPEN,False,18,2022-07-28,2022-07-28,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,zacw7/presto,reorder-metadata-retrival,refs/heads/,Avoid calling getView/getMaterializedView for table,18109,OPEN,True,6,2022-07-27,2022-07-27,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,LeonSo7/presto,timeBasedSelector,refs/heads/,Schedule based selector,18102,OPEN,False,24,2022-07-25,2022-07-25,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,feilong-liu/presto,exception_for_deep_cte,refs/heads/,Throw exception when number of nodes in logical plan exceeds threshold during query planning,18099,OPEN,False,14,2022-07-25,2022-07-25,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,LeonSo7/presto,timeOfDaySelector,refs/heads/,Time of day selector,18072,OPEN,True,15,2022-07-20,2022-07-20,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,LeonSo7/presto,logQueuingReason,refs/heads/,Log queuing reason,18066,OPEN,True,17,2022-07-19,2022-07-19,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,erick576/presto,jsonFlag,refs/heads/,Add flag on catalog server response,18060,OPEN,False,6,2022-07-18,2022-07-18,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,erick576/presto,cacheTesting,refs/heads/,Cache testing on catalog server,18057,OPEN,False,8,2022-07-18,2022-07-18,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,LeonSo7/presto,logResourceGroupQueuedOn,refs/heads/,Log resource group queued on,18044,OPEN,False,16,2022-07-15,2022-07-15,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,pranjalssh/presto,history_recording,refs/heads/,Add basic HBO framework,18030,OPEN,False,71,2022-07-12,2022-07-12,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,sviscaino/presto,add-jsonpath-jayway,refs/heads/,Support complex JsonPath expressions using Jayway,18025,OPEN,False,20,2022-07-12,2022-07-12,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,json-functions,refs/heads/,"Support JSON_EXISTS, JSON_VALUE and JSON_QUERY functions",18021,OPEN,True,84,2022-07-11,2022-07-11,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,LeonSo7/presto,logQueryTemplateHash,refs/heads/,Add template query hash,18020,OPEN,False,21,2022-07-11,2022-07-11,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,erick576/presto,coordinatorCaching,refs/heads/,Enable caching on coordinator,18000,OPEN,False,1,2022-07-07,2022-07-07,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,shrinidhijoshi/presto,master,refs/heads/,[WIP] Free original page on data copy in spillable distinct aggregation,17971,OPEN,True,3,2022-07-03,2022-07-03,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,7c00/presto,table-redirect,refs/heads/,[DO_NOT_MERGE][WIP] Add table redirection,17945,OPEN,True,7,2022-06-26,2022-06-26,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,erick576/presto,enableCaching,refs/heads/,Enable caching on catalogServer,17940,OPEN,False,1,2022-06-24,2022-06-24,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,uuid-big-endian,refs/heads/,Use big endian binary representation for UUID type,17939,OPEN,False,3,2022-06-24,2022-06-24,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,pratyakshsharma/presto,geospatial-refactor,refs/heads/,Removed presto-geospatial module and moved the types and functions to presto-main,17937,OPEN,False,70,2022-06-24,2022-06-24,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,SergeySmirnov/presto,group_reference_fix,refs/heads/,Fix GroupReferences resolution,17933,OPEN,False,1,2022-06-23,2022-06-23,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,ClarenceThreepwood/presto,removeredundantenforcesinglerow,refs/heads/,Add rule to remove redundant EnforceSingleRowNode's,17931,OPEN,False,4,2022-06-23,2022-06-23,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kewang1024/presto,merge_join_review_refactor,refs/heads/,[Don't merge] Merge join review refactor,17920,OPEN,True,23,2022-06-22,2022-06-22,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,harshjk/presto,improvements,refs/heads/,Cleanup code for constraint optimization,17917,OPEN,False,7,2022-06-22,2022-06-22,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kaur-h/presto,RatisClientImplementation,refs/heads/,Ratis client implementation with coordinators,17915,OPEN,False,13,2022-06-21,2022-06-21,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kewang1024/presto,merge_join_review_advice,refs/heads/,[Don't merge] Merge join review advice,17887,OPEN,True,18,2022-06-15,2022-06-15,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,rschlussel/presto,access-control,refs/heads/,Pass session properties to insert access control checks,17832,OPEN,False,17,2022-06-02,2022-06-02,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,lliiun-z/presto,depa-final,refs/heads/,Support lastDataCommitTime in connector commit output,17830,OPEN,False,20,2022-06-02,2022-06-02,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,adkri/presto,feature/merge-join-operator,refs/heads/,Implement Merge Join execution changes,17829,OPEN,False,19,2022-06-01,2022-06-01,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,dnskr/presto,max-total-memory-per-node_depenpds_on_max-memory-per-node,refs/heads/,Make query.max-total-memory-per-node optional with default value dependent on query.max-memory-per-node,17809,OPEN,False,10,2022-05-29,2022-05-29,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,singcha/presto,add-retry-with-increased-partition-count,refs/heads/,Retry presto on spark queries with increased partition count,17802,OPEN,False,17,2022-05-26,2022-05-26,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-uuid,refs/heads/,Support Iceberg UUID type,17795,OPEN,True,21,2022-05-23,2022-05-23,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kewang1024/presto,pass_bucket_info_prototype,refs/heads/,Add connectorPartitionHandle in Split,17779,OPEN,True,20,2022-05-18,2022-05-18,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,fgwang7w/presto,replicated_join,refs/heads/,Add support for replicated reads for broadcast join optimization,17765,OPEN,False,51,2022-05-14,2022-05-14,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,rschlussel/presto,limit-cleanup,refs/heads/,Clean up plan optimizers,17763,OPEN,False,2,2022-05-13,2022-05-13,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,anujjamwal/presto,better-node-selector,refs/heads/,Refactor node selector into strategy and move behaviour into NodeScheduler,17738,OPEN,True,29,2022-05-06,2022-05-06,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,basarhamdionat/presto,cpu-info,refs/heads/,Add CPU utilization as part of ClusterStatsResource,17697,OPEN,True,18,2022-04-27,2022-04-27,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kaikalur/presto,optimize_unnest,refs/heads/,Generate simpler ArrayUnnest for unnesting a constat array,17691,OPEN,False,4,2022-04-25,2022-04-25,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,lucylu0420/presto,master,refs/heads/,Attempts to include thrift support for ThreadResource.java,17682,OPEN,True,2,2022-04-22,2022-04-22,,,com.facebook.presto,presto-main,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,nastra/presto,nessie-tests,refs/heads/,Re-enable Nessie namespace/table visibility tests,18124,OPEN,False,1,2022-07-29,2022-07-29,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,shangxinli/presto,data_masking,refs/heads/,Add null masking for parquet decryption,18088,OPEN,False,15,2022-07-23,2022-07-23,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-orc-tinyint,refs/heads/,Support reading ORC tinyint type in Iceberg,17979,OPEN,False,4,2022-07-04,2022-07-04,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-metadata-cache,refs/heads/,Reduce Iceberg metadata scans,17870,OPEN,False,5,2022-06-13,2022-06-13,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-partition-schema,refs/heads/,Update schema of Iceberg $partitions table,17826,OPEN,True,3,2022-06-01,2022-06-01,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-uuid,refs/heads/,Support Iceberg UUID type,17795,OPEN,True,21,2022-05-23,2022-05-23,,,com.facebook.presto,presto-iceberg,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,ClarenceThreepwood/presto,gluedomainexpressions,refs/heads/,Support Domain Expressions for GlueHiveMetastore,18106,OPEN,False,17,2022-07-26,2022-07-26,,,com.facebook.presto,presto-hive-metastore,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,JySongWithZhangCe/presto-1,support_raft_high_availability_mode_for_alluxio_metastore,refs/heads/,support raft ha mode for alluxio metastore,18015,OPEN,False,1,2022-07-10,2022-07-10,,,com.facebook.presto,presto-hive-metastore,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,lliiun-z/presto,depa-final,refs/heads/,Support lastDataCommitTime in connector commit output,17830,OPEN,False,20,2022-06-02,2022-06-02,,,com.facebook.presto,presto-hive-metastore,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,shangxinli/presto,data_masking,refs/heads/,Add null masking for parquet decryption,18088,OPEN,False,15,2022-07-23,2022-07-23,,,com.facebook.presto,presto-parquet,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,iceberg-uuid,refs/heads/,Support Iceberg UUID type,17795,OPEN,True,21,2022-05-23,2022-05-23,,,com.facebook.presto,presto-parquet,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,dutta-sh/presto,refactor/redis_joda,refs/heads/,remove joda-time,18035,OPEN,False,4,2022-07-13,2022-07-13,,,com.facebook.presto,presto-redis,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,pratyakshsharma/presto,geospatial-refactor,refs/heads/,Removed presto-geospatial module and moved the types and functions to presto-main,17937,OPEN,False,70,2022-06-24,2022-06-24,,,com.facebook.presto,presto-geospatial,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,v-jizhang/presto,kafka-fix-decoding,refs/heads/,Fix decoding Float to REAL in Kafka Avro,17900,OPEN,False,4,2022-06-17,2022-06-17,,,com.facebook.presto,presto-kafka,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,singcha/presto,add-retry-with-increased-partition-count,refs/heads/,Retry presto on spark queries with increased partition count,17802,OPEN,False,17,2022-05-26,2022-05-26,,,com.facebook.presto,presto-spark-classloader-interface,0.276-SNAPSHOT
prestodb,presto,ssh://git@github.com:prestodb/presto.git,https://github.com/prestodb/presto,prestodb/presto,master,refs/heads/,kaikalur/presto,optimize_unnest,refs/heads/,Generate simpler ArrayUnnest for unnesting a constat array,17691,OPEN,False,4,2022-04-25,2022-04-25,,,com.facebook.presto,presto-benchmark,0.276-SNAPSHOT
redisson,redisson,ssh://git@github.com:redisson/redisson.git,https://github.com/redisson/redisson,redisson/redisson,master,refs/heads/,Coean/redisson,master,refs/heads/,fix: remove the Thread Interrupted check from scheduleExpirationRenewal(),4369,OPEN,False,2,2022-06-16,2022-06-16,,,org.redisson,redisson,3.17.6-SNAPSHOT
redisson,redisson,ssh://git@github.com:redisson/redisson.git,https://github.com/redisson/redisson,redisson/redisson,master,refs/heads/,mingjie-li/redisson,fix-issue-4361,refs/heads/,fix-4361,4364,OPEN,False,1,2022-06-13,2022-06-13,,,org.redisson,redisson,3.17.6-SNAPSHOT
redisson,redisson,ssh://git@github.com:redisson/redisson.git,https://github.com/redisson/redisson,redisson/redisson,master,refs/heads/,whosoonhwang/redisson,modify_the_description,refs/heads/,Fix - the description of the return for the RLiveObjectService interface,4346,OPEN,False,1,2022-06-06,2022-06-06,,,org.redisson,redisson,3.17.6-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,gaota0/xxl-job,master,refs/heads/,修改 jobHandler的注册时机,2935,OPEN,False,1,2022-07-31,2022-07-31,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,TAKETODAY/xxl-job,fix-bean-premature-init,refs/heads/,使用 getType 防止过早初始化Bean造成的启动时间过长的问题,2865,OPEN,False,3,2022-05-22,2022-05-22,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,donblack01/xxl-job,branch20220520,refs/heads/,针对分片广播，增加一个时间戳来区分不同批次的分片任务,2864,OPEN,False,6,2022-05-20,2022-05-20,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
